loan_amnt,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,purpose,dti,delinq_2yrs,fico_mean,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,target
24650.0,60.0,16.55,606.67,D,D2,10.0,MORTGAGE,66000.0,Verified,credit_card,13.67,4.0,737.0,1.0,19.0,0.0,621.0,9.6,54.0,1
10000.0,36.0,13.49,339.31,C,C1,1.0,RENT,45000.0,Not Verified,credit_card,12.0,0.0,672.0,0.0,9.0,0.0,12226.0,68.1,16.0,0
15000.0,60.0,20.99,405.72,E,E4,0.0,MORTGAGE,69108.0,Verified,debt_consolidation,27.11,0.0,692.0,2.0,24.0,0.0,22442.0,39.8,59.0,0
5600.0,60.0,19.69,147.41,E,E5,3.0,RENT,35000.0,Verified,wedding,0.0,0.0,687.0,1.0,2.0,0.0,0.0,0.0,15.0,0
12000.0,36.0,10.16,388.11,B,B1,4.0,MORTGAGE,60000.0,Not Verified,credit_card,8.34,1.0,702.0,1.0,13.0,0.0,8043.0,55.9,31.0,0
15000.0,60.0,10.42,321.82,B,B3,10.0,MORTGAGE,65000.0,Source Verified,home_improvement,4.52,0.0,822.0,0.0,4.0,0.0,469.0,4.9,23.0,0
35000.0,60.0,17.57,880.61,D,D4,7.0,MORTGAGE,100400.0,Verified,debt_consolidation,12.65,0.0,672.0,0.0,14.0,0.0,34193.0,86.6,35.0,1
12000.0,36.0,12.99,404.27,B,B4,8.0,MORTGAGE,120000.0,Not Verified,debt_consolidation,27.03,0.0,707.0,1.0,14.0,0.0,23018.0,92.1,39.0,0
25000.0,60.0,11.99,555.99,B,B5,1.0,MORTGAGE,122000.0,Verified,credit_card,14.12,0.0,702.0,0.0,8.0,0.0,39563.0,50.4,8.0,0
17500.0,36.0,14.08,598.79,C,C3,10.0,MORTGAGE,85000.0,Source Verified,credit_card,8.39,1.0,677.0,0.0,7.0,0.0,18684.0,52.5,17.0,0
16000.0,36.0,13.49,542.89,C,C2,1.0,RENT,75000.0,Not Verified,debt_consolidation,30.93,3.0,677.0,0.0,7.0,0.0,42910.0,65.1,16.0,1
10000.0,60.0,28.69,315.54,F,F1,7.0,RENT,30000.0,Not Verified,debt_consolidation,24.12,0.0,677.0,1.0,10.0,0.0,604.0,7.7,20.0,0
16825.0,36.0,7.89,526.39,A,A5,1.0,MORTGAGE,58000.0,Verified,credit_card,14.34,1.0,702.0,0.0,9.0,0.0,5517.0,43.1,14.0,0
29975.0,36.0,18.25,1087.44,D,D3,10.0,MORTGAGE,90000.0,Verified,debt_consolidation,12.76,0.0,712.0,0.0,11.0,1.0,50968.0,63.1,18.0,0
10000.0,36.0,7.97,313.23,A,A5,3.0,RENT,55000.0,Not Verified,debt_consolidation,17.3,0.0,712.0,0.0,5.0,0.0,7482.0,48.9,6.0,0
12000.0,36.0,11.39,395.09,B,B3,3.0,MORTGAGE,60000.0,Source Verified,debt_consolidation,12.86,0.0,677.0,1.0,8.0,1.0,11568.0,47.8,16.0,0
24000.0,36.0,11.49,791.32,B,B5,9.0,RENT,90000.0,Source Verified,credit_card,15.09,0.0,682.0,1.0,9.0,0.0,22101.0,81.9,10.0,0
5500.0,36.0,11.53,181.45,B,B5,1.0,MORTGAGE,60000.0,Not Verified,home_improvement,10.74,1.0,707.0,0.0,9.0,0.0,3421.0,25.9,50.0,1
5000.0,36.0,14.46,172.01,C,C4,1.0,MORTGAGE,63000.0,Verified,car,35.85,0.0,687.0,3.0,11.0,0.0,14183.0,56.0,21.0,0
25000.0,36.0,8.39,787.92,B,B1,10.0,RENT,80000.0,Not Verified,debt_consolidation,20.33,0.0,697.0,0.0,9.0,0.0,15266.0,64.4,26.0,1
1000.0,36.0,11.49,32.98,B,B5,3.0,RENT,40000.0,Source Verified,medical,28.65,2.0,667.0,0.0,32.0,0.0,12755.0,72.9,61.0,0
24000.0,36.0,10.15,776.11,B,B2,10.0,MORTGAGE,101600.0,Source Verified,credit_card,12.11,0.0,717.0,3.0,13.0,0.0,13650.0,32.9,22.0,0
26200.0,60.0,18.24,668.74,D,D5,5.0,MORTGAGE,70000.0,Source Verified,credit_card,16.46,0.0,712.0,0.0,18.0,0.0,21905.0,35.8,27.0,0
21600.0,36.0,14.08,739.08,C,C3,10.0,MORTGAGE,140000.0,Not Verified,debt_consolidation,10.63,0.0,667.0,2.0,11.0,0.0,20630.0,36.8,20.0,0
14350.0,36.0,30.89,616.2,G,G3,1.0,RENT,32640.0,Verified,other,17.17,0.0,697.0,0.0,4.0,0.0,4059.0,76.6,6.0,1
10075.0,60.0,22.95,283.73,F,F1,0.0,OWN,29000.0,Verified,debt_consolidation,17.79,0.0,692.0,2.0,11.0,0.0,8015.0,44.8,14.0,0
10000.0,36.0,13.06,337.23,C,C2,6.0,MORTGAGE,204000.0,Verified,home_improvement,19.28,0.0,677.0,0.0,17.0,0.0,43128.0,67.8,26.0,0
16000.0,36.0,14.49,550.66,C,C4,10.0,MORTGAGE,120000.0,Verified,home_improvement,4.85,1.0,667.0,0.0,8.0,1.0,2060.0,35.5,27.0,1
5600.0,36.0,9.99,180.67,B,B3,0.0,RENT,34600.0,Verified,debt_consolidation,16.65,1.0,697.0,2.0,10.0,0.0,6184.0,26.2,12.0,0
8000.0,36.0,9.17,255.04,B,B2,1.0,OWN,35500.0,Source Verified,debt_consolidation,10.99,0.0,682.0,2.0,7.0,1.0,6170.0,56.1,20.0,0
9600.0,36.0,13.49,325.74,C,C2,1.0,MORTGAGE,62000.0,Source Verified,debt_consolidation,8.5,5.0,672.0,1.0,11.0,2.0,4368.0,56.0,42.0,1
4500.0,36.0,5.32,135.52,A,A1,3.0,RENT,134000.0,Not Verified,small_business,6.64,0.0,702.0,0.0,9.0,0.0,1382.0,5.2,16.0,0
8000.0,36.0,16.99,285.19,D,D3,7.0,RENT,66000.0,Source Verified,debt_consolidation,15.11,0.0,692.0,1.0,9.0,1.0,3048.0,24.4,11.0,0
12000.0,36.0,12.29,400.24,C,C1,5.0,RENT,45000.0,Source Verified,debt_consolidation,23.84,0.0,677.0,0.0,9.0,0.0,15383.0,84.1,14.0,0
9000.0,36.0,8.18,282.78,B,B1,0.0,MORTGAGE,40000.0,Source Verified,debt_consolidation,19.32,0.0,667.0,0.0,5.0,0.0,5380.0,69.0,16.0,1
3500.0,36.0,14.65,120.73,C,C5,4.0,RENT,50000.0,Source Verified,debt_consolidation,21.22,0.0,672.0,0.0,20.0,1.0,4576.0,44.0,32.0,0
7000.0,36.0,11.49,230.8,B,B5,0.0,RENT,35000.0,Verified,credit_card,27.13,0.0,667.0,1.0,10.0,0.0,11085.0,31.9,12.0,0
21000.0,36.0,8.24,660.4,B,B1,10.0,OWN,136000.0,Not Verified,home_improvement,10.61,0.0,707.0,0.0,5.0,0.0,21763.0,55.2,13.0,0
31325.0,60.0,16.2,765.1,C,C4,6.0,MORTGAGE,90000.0,Verified,debt_consolidation,20.8,1.0,687.0,0.0,9.0,0.0,12620.0,79.9,38.0,0
12000.0,36.0,8.39,378.2,A,A5,5.0,RENT,58000.0,Not Verified,debt_consolidation,17.43,0.0,702.0,0.0,19.0,0.0,14632.0,37.7,32.0,0
8500.0,36.0,10.08,274.6,B,B1,2.0,RENT,35200.0,Source Verified,debt_consolidation,17.35,0.0,667.0,2.0,17.0,1.0,2248.0,9.2,23.0,0
3300.0,36.0,6.39,100.98,A,A1,10.0,MORTGAGE,35004.0,Not Verified,other,12.79,0.0,777.0,1.0,6.0,0.0,2453.0,11.1,32.0,0
14400.0,36.0,7.9,450.58,A,A4,0.0,RENT,74000.0,Not Verified,credit_card,9.53,0.0,727.0,0.0,9.0,0.0,13743.0,36.3,12.0,0
25000.0,36.0,12.99,842.23,B,B5,10.0,MORTGAGE,90000.0,Source Verified,debt_consolidation,21.24,0.0,727.0,4.0,18.0,0.0,13675.0,49.5,41.0,0
23475.0,60.0,14.99,558.35,C,C5,9.0,MORTGAGE,56000.0,Source Verified,debt_consolidation,22.16,0.0,697.0,1.0,9.0,0.0,26473.0,57.2,21.0,0
10000.0,36.0,10.99,327.34,B,B4,6.0,MORTGAGE,53000.0,Source Verified,debt_consolidation,23.55,0.0,687.0,1.0,25.0,0.0,13179.0,24.0,35.0,0
25000.0,60.0,6.49,489.04,A,A2,0.0,MORTGAGE,54000.0,Source Verified,debt_consolidation,6.51,0.0,817.0,1.0,11.0,0.0,6338.0,8.2,26.0,0
40000.0,36.0,30.89,1717.63,G,G3,10.0,MORTGAGE,180000.0,Verified,small_business,23.29,0.0,707.0,2.0,16.0,0.0,34623.0,38.0,42.0,1
1200.0,36.0,24.5,47.4,F,F3,4.0,OWN,35000.0,Not Verified,other,25.27,0.0,662.0,0.0,8.0,0.0,2253.0,21.3,10.0,0
25000.0,36.0,6.03,760.89,A,A1,10.0,MORTGAGE,93800.0,Source Verified,home_improvement,18.57,0.0,757.0,0.0,12.0,0.0,16617.0,26.0,18.0,0
10500.0,60.0,16.55,258.42,D,D2,8.0,RENT,46000.0,Source Verified,debt_consolidation,17.92,1.0,692.0,0.0,5.0,0.0,8034.0,37.9,14.0,0
23000.0,60.0,10.15,490.39,B,B2,8.0,MORTGAGE,80000.0,Source Verified,debt_consolidation,18.51,0.0,742.0,1.0,16.0,0.0,22480.0,35.6,39.0,1
6000.0,36.0,12.29,200.12,C,C1,0.0,MORTGAGE,60000.0,Not Verified,debt_consolidation,30.74,0.0,697.0,2.0,12.0,0.0,41166.0,75.7,18.0,0
6000.0,36.0,11.99,199.26,B,B3,3.0,MORTGAGE,55000.0,Source Verified,debt_consolidation,22.02,0.0,667.0,1.0,17.0,1.0,3427.0,53.5,28.0,0
21000.0,60.0,11.14,458.06,B,B2,9.0,MORTGAGE,147000.0,Verified,debt_consolidation,13.68,0.0,702.0,0.0,13.0,1.0,22876.0,72.6,19.0,0
7000.0,36.0,18.3,254.13,F,F1,5.0,RENT,40320.0,Source Verified,debt_consolidation,6.82,0.0,667.0,2.0,3.0,0.0,6710.0,95.9,7.0,0
6400.0,36.0,9.99,206.48,B,B3,9.0,MORTGAGE,36000.0,Source Verified,debt_consolidation,10.97,0.0,662.0,1.0,10.0,0.0,11558.0,48.8,22.0,0
6850.0,36.0,18.25,248.51,E,E1,2.0,RENT,280000.0,Source Verified,debt_consolidation,0.96,0.0,687.0,0.0,6.0,0.0,3002.0,42.9,10.0,0
19200.0,60.0,13.59,442.68,C,C2,2.0,MORTGAGE,65000.0,Source Verified,debt_consolidation,9.4,0.0,712.0,0.0,10.0,0.0,15958.0,37.9,11.0,0
5000.0,36.0,11.14,164.03,B,B2,1.0,RENT,83000.0,Not Verified,debt_consolidation,14.33,0.0,702.0,1.0,16.0,0.0,11645.0,73.7,18.0,0
29400.0,36.0,10.99,962.38,B,B4,6.0,RENT,88500.0,Not Verified,credit_card,12.14,1.0,752.0,1.0,16.0,0.0,12642.0,21.8,42.0,0
9000.0,36.0,10.9,294.23,B,B4,10.0,MORTGAGE,106000.0,Verified,home_improvement,23.85,0.0,692.0,0.0,17.0,0.0,51504.0,87.0,29.0,0
32000.0,36.0,6.99,987.93,A,A3,4.0,MORTGAGE,100000.0,Verified,credit_card,27.23,0.0,742.0,0.0,11.0,0.0,57746.0,58.3,15.0,0
7000.0,36.0,7.91,219.07,A,A5,2.0,MORTGAGE,85000.0,Source Verified,home_improvement,20.73,0.0,682.0,0.0,16.0,0.0,10645.0,51.2,36.0,0
14400.0,36.0,7.99,451.18,A,A4,3.0,RENT,70000.0,Source Verified,debt_consolidation,13.84,0.0,697.0,0.0,28.0,1.0,12235.0,54.9,36.0,0
3000.0,36.0,9.93,96.71,B,B2,1.0,MORTGAGE,37000.0,Not Verified,debt_consolidation,19.66,0.0,697.0,0.0,5.0,0.0,4860.0,36.5,17.0,1
6000.0,36.0,13.35,203.18,C,C2,3.0,RENT,32500.0,Not Verified,moving,18.02,0.0,677.0,0.0,11.0,0.0,9693.0,52.4,17.0,0
3725.0,36.0,11.53,122.89,B,B5,10.0,MORTGAGE,55000.0,Verified,credit_card,0.76,0.0,662.0,0.0,3.0,0.0,1546.0,55.2,14.0,0
12000.0,60.0,15.05,285.8,C,C4,3.0,MORTGAGE,55000.0,Source Verified,debt_consolidation,24.53,0.0,667.0,1.0,7.0,0.0,4674.0,69.8,12.0,0
15125.0,36.0,9.17,482.17,B,B2,2.0,RENT,49000.0,Source Verified,debt_consolidation,15.48,0.0,662.0,0.0,7.0,1.0,9204.0,70.3,14.0,0
18000.0,60.0,16.99,447.25,D,D1,2.0,MORTGAGE,65345.0,Not Verified,major_purchase,14.05,0.0,682.0,2.0,12.0,0.0,11560.0,46.8,16.0,0
21875.0,60.0,17.99,555.37,D,D2,7.0,MORTGAGE,155000.0,Verified,debt_consolidation,29.71,0.0,682.0,0.0,16.0,0.0,34063.0,61.7,28.0,0
35000.0,60.0,16.29,856.54,D,D1,2.0,MORTGAGE,115000.0,Source Verified,credit_card,22.24,0.0,692.0,0.0,15.0,0.0,263753.0,97.0,30.0,0
20000.0,60.0,9.99,424.85,B,B3,6.0,MORTGAGE,59000.0,Source Verified,debt_consolidation,11.35,0.0,717.0,1.0,8.0,0.0,17663.0,51.5,14.0,0
12400.0,36.0,14.31,425.68,C,C4,10.0,MORTGAGE,85723.0,Verified,debt_consolidation,23.93,0.0,697.0,1.0,10.0,0.0,9898.0,76.7,28.0,0
14100.0,36.0,23.13,546.77,F,F1,3.0,OWN,33600.0,Verified,other,13.29,0.0,822.0,0.0,5.0,0.0,0.0,0.0,10.0,1
2625.0,36.0,12.99,88.44,C,C1,4.0,MORTGAGE,30000.0,Not Verified,debt_consolidation,27.37,0.0,662.0,0.0,11.0,1.0,6370.0,42.5,18.0,0
8175.0,36.0,9.75,262.83,B,B3,2.0,RENT,65000.0,Verified,debt_consolidation,20.62,1.0,662.0,1.0,16.0,0.0,7256.0,61.0,37.0,0
4000.0,36.0,15.99,140.61,D,D2,0.0,MORTGAGE,57889.0,Verified,debt_consolidation,24.62,0.0,667.0,1.0,15.0,1.0,15065.0,62.5,22.0,1
10000.0,36.0,10.49,324.98,B,B3,9.0,RENT,91000.0,Verified,credit_card,3.86,0.0,662.0,0.0,14.0,1.0,7936.0,38.7,22.0,0
19200.0,36.0,6.49,588.38,A,A2,9.0,RENT,96000.0,Not Verified,credit_card,7.26,0.0,692.0,2.0,9.0,0.0,24077.0,55.7,17.0,1
35000.0,60.0,21.0,946.87,E,E2,3.0,MORTGAGE,140000.0,Verified,debt_consolidation,26.05,0.0,677.0,4.0,13.0,0.0,10714.0,51.5,30.0,0
9425.0,36.0,14.48,324.33,C,C5,0.0,RENT,26200.0,Verified,debt_consolidation,26.66,0.0,667.0,0.0,6.0,1.0,2828.0,30.1,16.0,0
5000.0,36.0,6.92,154.21,A,A4,2.0,OWN,45000.0,Not Verified,debt_consolidation,16.77,0.0,702.0,0.0,10.0,1.0,4103.0,33.6,23.0,0
18950.0,36.0,6.89,584.17,A,A3,1.0,RENT,90000.0,Not Verified,credit_card,21.97,0.0,707.0,0.0,7.0,0.0,5416.0,51.1,32.0,0
6400.0,36.0,18.25,232.18,D,D2,0.0,RENT,60000.0,Verified,home_improvement,29.44,0.0,672.0,0.0,11.0,0.0,21742.0,88.0,27.0,1
15000.0,36.0,6.89,462.41,A,A3,8.0,RENT,127500.0,Verified,major_purchase,7.05,0.0,737.0,0.0,24.0,2.0,5960.0,7.6,30.0,0
25000.0,60.0,19.72,658.46,D,D5,10.0,MORTGAGE,77600.0,Verified,debt_consolidation,16.73,0.0,697.0,1.0,11.0,0.0,27600.0,63.0,19.0,1
24000.0,36.0,13.33,812.48,C,C3,10.0,MORTGAGE,100000.0,Verified,debt_consolidation,17.14,0.0,682.0,0.0,22.0,1.0,11761.0,51.0,43.0,0
9000.0,36.0,6.24,274.78,A,A2,10.0,MORTGAGE,90000.0,Not Verified,debt_consolidation,16.45,0.0,767.0,0.0,8.0,0.0,4977.0,24.9,19.0,0
13000.0,36.0,13.92,443.78,C,C4,8.0,RENT,57996.0,Not Verified,debt_consolidation,19.24,2.0,682.0,3.0,8.0,0.0,17599.0,28.3,43.0,0
8000.0,36.0,19.99,297.27,E,E1,10.0,OWN,26522.0,Verified,small_business,7.92,0.0,677.0,0.0,10.0,0.0,5127.0,85.4,26.0,0
22750.0,36.0,17.76,819.74,D,D1,10.0,MORTGAGE,52000.0,Source Verified,credit_card,21.37,0.0,672.0,2.0,14.0,0.0,25582.0,56.1,35.0,0
21175.0,36.0,29.69,895.33,F,F2,10.0,MORTGAGE,148250.0,Source Verified,other,28.82,0.0,662.0,1.0,33.0,1.0,46059.0,78.2,40.0,1
24000.0,60.0,13.49,552.12,C,C2,10.0,RENT,84000.0,Not Verified,debt_consolidation,12.61,0.0,707.0,1.0,15.0,0.0,16926.0,40.1,27.0,0
25000.0,60.0,19.47,655.0,D,D5,0.0,MORTGAGE,190000.0,Source Verified,debt_consolidation,21.33,1.0,702.0,0.0,20.0,0.0,39963.0,85.0,63.0,0
5000.0,36.0,7.26,154.99,A,A4,5.0,RENT,46000.0,Source Verified,credit_card,19.31,0.0,662.0,0.0,8.0,1.0,3986.0,36.2,38.0,0
15000.0,36.0,11.53,494.86,B,B5,3.0,MORTGAGE,45000.0,Not Verified,other,6.29,0.0,692.0,1.0,13.0,0.0,6676.0,35.5,26.0,0
12000.0,36.0,7.26,371.96,A,A4,10.0,OWN,115000.0,Source Verified,home_improvement,3.86,0.0,687.0,0.0,4.0,0.0,14930.0,83.9,5.0,0
35000.0,60.0,16.49,860.28,D,D3,10.0,MORTGAGE,110000.0,Verified,debt_consolidation,30.03,0.0,692.0,0.0,16.0,0.0,31076.0,80.3,37.0,0
20000.0,60.0,8.39,409.28,B,B1,10.0,MORTGAGE,60000.0,Not Verified,credit_card,6.64,1.0,697.0,0.0,9.0,0.0,15414.0,32.8,19.0,0
28000.0,36.0,7.89,876.0,A,A5,0.0,MORTGAGE,120500.0,Not Verified,debt_consolidation,2.94,0.0,752.0,0.0,7.0,0.0,20829.0,28.6,18.0,0
15000.0,60.0,17.09,373.52,D,D1,2.0,RENT,52000.0,Not Verified,debt_consolidation,33.76,0.0,752.0,0.0,20.0,0.0,13977.0,34.3,28.0,0
6000.0,36.0,6.71,184.47,A,A3,10.0,RENT,65000.0,Not Verified,debt_consolidation,21.08,0.0,767.0,0.0,19.0,1.0,6115.0,10.1,33.0,0
35200.0,60.0,16.91,873.11,C,C5,2.0,MORTGAGE,200000.0,Source Verified,other,15.02,0.0,712.0,0.0,11.0,0.0,28571.0,62.1,22.0,0
10000.0,36.0,7.26,309.97,A,A4,0.0,MORTGAGE,75153.0,Not Verified,debt_consolidation,9.96,0.0,717.0,1.0,15.0,0.0,19069.0,30.6,33.0,0
5000.0,36.0,11.99,166.05,C,C1,10.0,RENT,75000.0,Source Verified,debt_consolidation,22.69,0.0,697.0,1.0,19.0,0.0,35512.0,69.5,29.0,0
6000.0,36.0,11.99,199.26,B,B5,2.0,MORTGAGE,43500.0,Source Verified,debt_consolidation,32.86,0.0,677.0,0.0,12.0,1.0,6481.0,31.0,31.0,0
28000.0,60.0,17.27,699.95,C,C5,2.0,RENT,92000.0,Verified,debt_consolidation,16.51,0.0,692.0,0.0,9.0,0.0,28411.0,80.0,34.0,0
21000.0,36.0,7.62,654.39,A,A3,0.0,MORTGAGE,120000.0,Verified,debt_consolidation,20.2,0.0,757.0,0.0,14.0,0.0,32937.0,31.1,23.0,0
25000.0,36.0,14.09,855.54,B,B5,10.0,RENT,73000.0,Verified,debt_consolidation,19.13,0.0,702.0,0.0,19.0,0.0,14666.0,53.9,40.0,1
12000.0,60.0,14.99,285.42,C,C4,10.0,OWN,43000.0,Source Verified,debt_consolidation,21.3,0.0,707.0,0.0,14.0,1.0,16415.0,33.4,25.0,0
5600.0,36.0,7.62,174.51,A,A3,10.0,MORTGAGE,58000.0,Source Verified,credit_card,12.66,3.0,702.0,0.0,21.0,0.0,4216.0,5.1,48.0,0
19575.0,60.0,18.92,506.93,D,D4,10.0,MORTGAGE,63000.0,Verified,debt_consolidation,30.76,0.0,702.0,0.0,15.0,1.0,23939.0,70.2,28.0,0
15800.0,60.0,10.15,336.88,B,B2,10.0,MORTGAGE,80000.0,Source Verified,debt_consolidation,8.41,0.0,757.0,0.0,10.0,0.0,5124.0,17.8,39.0,0
18000.0,60.0,18.99,466.84,D,D4,2.0,MORTGAGE,85000.0,Source Verified,debt_consolidation,25.51,0.0,667.0,0.0,11.0,0.0,37599.0,74.0,37.0,1
2500.0,36.0,12.99,84.23,C,C1,10.0,RENT,38000.0,Source Verified,other,18.61,0.0,667.0,0.0,11.0,0.0,5364.0,44.7,27.0,0
10000.0,36.0,7.89,312.86,A,A5,10.0,RENT,50000.0,Source Verified,debt_consolidation,8.93,0.0,682.0,1.0,9.0,0.0,10604.0,56.7,17.0,0
8000.0,36.0,11.44,263.58,B,B4,3.0,RENT,48000.0,Not Verified,debt_consolidation,27.78,0.0,687.0,0.0,7.0,0.0,494.0,16.5,20.0,0
30000.0,36.0,7.89,938.57,A,A5,10.0,RENT,90000.0,Verified,debt_consolidation,28.61,0.0,742.0,0.0,13.0,0.0,23659.0,44.6,19.0,0
11200.0,60.0,15.99,272.31,C,C5,10.0,MORTGAGE,55000.0,Verified,debt_consolidation,17.98,0.0,682.0,0.0,8.0,0.0,11514.0,39.2,24.0,0
16100.0,36.0,13.59,547.06,C,C2,0.0,MORTGAGE,15000.0,Source Verified,debt_consolidation,92.64,0.0,672.0,1.0,9.0,1.0,16026.0,74.5,28.0,0
21000.0,60.0,12.29,470.22,C,C1,7.0,OWN,68000.0,Verified,debt_consolidation,33.69,0.0,707.0,1.0,11.0,0.0,24231.0,54.8,22.0,0
10000.0,36.0,9.16,318.75,B,B2,10.0,RENT,65000.0,Not Verified,debt_consolidation,13.85,1.0,662.0,1.0,4.0,1.0,8675.0,48.0,32.0,0
21000.0,36.0,6.03,639.15,A,A1,6.0,MORTGAGE,110000.0,Source Verified,debt_consolidation,26.94,0.0,732.0,0.0,18.0,0.0,37728.0,53.7,35.0,0
17100.0,60.0,25.29,504.82,E,E5,1.0,OWN,45000.0,Source Verified,debt_consolidation,20.24,0.0,707.0,0.0,10.0,0.0,5676.0,35.5,15.0,0
15500.0,36.0,9.17,494.13,B,B2,0.0,MORTGAGE,80000.0,Source Verified,credit_card,25.41,0.0,727.0,0.0,15.0,1.0,10804.0,37.1,24.0,0
11500.0,36.0,7.97,360.21,A,A5,3.0,MORTGAGE,60000.0,Verified,debt_consolidation,18.21,0.0,702.0,0.0,13.0,0.0,10662.0,36.0,22.0,0
12000.0,36.0,11.49,395.66,B,B5,5.0,RENT,59000.0,Verified,debt_consolidation,6.73,1.0,667.0,0.0,8.0,1.0,2883.0,60.1,16.0,0
8000.0,36.0,8.49,252.51,B,B1,5.0,RENT,55000.0,Source Verified,major_purchase,17.04,0.0,672.0,0.0,7.0,0.0,10556.0,68.5,17.0,0
8000.0,36.0,9.17,255.04,B,B2,8.0,MORTGAGE,100000.0,Source Verified,debt_consolidation,5.18,1.0,662.0,0.0,5.0,2.0,3016.0,45.0,16.0,0
15000.0,60.0,15.99,364.7,D,D2,1.0,MORTGAGE,54000.0,Not Verified,home_improvement,15.53,0.0,722.0,0.0,5.0,0.0,10194.0,91.0,24.0,0
29000.0,60.0,23.43,824.71,F,F1,10.0,MORTGAGE,78180.0,Source Verified,home_improvement,33.17,0.0,672.0,2.0,10.0,0.0,11868.0,94.9,50.0,1
4875.0,36.0,27.34,199.92,G,G1,4.0,RENT,45000.0,Verified,medical,3.87,0.0,762.0,0.0,4.0,0.0,0.0,0.0,6.0,0
10000.0,36.0,13.49,339.31,C,C2,0.0,MORTGAGE,43860.0,Verified,debt_consolidation,34.64,0.0,702.0,2.0,13.0,3.0,7719.0,42.0,18.0,0
10200.0,36.0,12.79,342.65,C,C1,10.0,RENT,25500.0,Source Verified,debt_consolidation,13.88,0.0,712.0,0.0,6.0,0.0,10679.0,71.7,10.0,0
15000.0,36.0,6.0,456.72,A,A2,5.0,OWN,180000.0,Not Verified,credit_card,7.4,1.0,717.0,1.0,15.0,0.0,23455.0,37.1,40.0,0
14800.0,60.0,14.64,349.31,C,C3,8.0,RENT,48000.0,Source Verified,credit_card,17.39,0.0,727.0,0.0,8.0,0.0,8634.0,27.9,19.0,0
1600.0,36.0,19.03,58.68,D,D3,4.0,RENT,45000.0,Source Verified,other,9.13,1.0,677.0,1.0,5.0,0.0,932.0,26.6,6.0,1
6000.0,36.0,10.74,195.7,B,B2,1.0,RENT,117000.0,Source Verified,debt_consolidation,14.18,0.0,692.0,0.0,9.0,0.0,10158.0,58.7,21.0,0
16000.0,36.0,9.8,514.78,B,B3,10.0,OWN,550000.0,Not Verified,debt_consolidation,2.59,0.0,682.0,1.0,18.0,1.0,9847.0,36.7,44.0,1
16000.0,60.0,21.98,441.73,E,E4,10.0,MORTGAGE,83450.0,Verified,credit_card,25.32,2.0,662.0,0.0,11.0,0.0,28360.0,82.4,37.0,0
20000.0,36.0,14.99,693.21,C,C4,0.0,RENT,55000.0,Verified,debt_consolidation,27.12,0.0,677.0,0.0,10.0,0.0,12754.0,66.4,22.0,0
4000.0,36.0,12.69,134.18,C,C2,9.0,RENT,37000.0,Source Verified,debt_consolidation,15.31,0.0,662.0,1.0,8.0,0.0,6491.0,64.9,9.0,0
15025.0,60.0,19.89,397.16,E,E3,7.0,RENT,68000.0,Source Verified,credit_card,34.73,0.0,692.0,1.0,17.0,0.0,19121.0,84.2,41.0,0
23300.0,36.0,11.49,768.24,B,B5,10.0,MORTGAGE,89000.0,Not Verified,debt_consolidation,31.61,0.0,722.0,0.0,9.0,0.0,12241.0,88.7,23.0,0
2000.0,36.0,14.49,68.84,C,C4,10.0,RENT,65000.0,Verified,other,19.94,0.0,677.0,2.0,8.0,1.0,4172.0,15.3,10.0,0
30000.0,36.0,17.86,1082.47,D,D5,8.0,MORTGAGE,520000.0,Source Verified,small_business,9.59,0.0,687.0,0.0,10.0,0.0,8272.0,69.0,19.0,0
2000.0,36.0,10.78,65.27,B,B4,0.0,MORTGAGE,54200.0,Verified,debt_consolidation,26.46,0.0,712.0,0.0,7.0,0.0,10218.0,99.2,20.0,0
7125.0,36.0,19.53,263.09,D,D5,0.0,MORTGAGE,55000.0,Verified,debt_consolidation,28.37,1.0,667.0,1.0,14.0,0.0,14560.0,33.2,37.0,1
5000.0,36.0,10.15,161.69,B,B2,2.0,RENT,50000.0,Source Verified,credit_card,16.23,0.0,672.0,0.0,7.0,0.0,7801.0,38.1,17.0,0
1400.0,36.0,12.69,46.97,C,C2,0.0,RENT,25000.0,Not Verified,vacation,20.57,2.0,667.0,0.0,17.0,0.0,7780.0,29.6,33.0,0
20000.0,60.0,18.84,517.06,E,E2,10.0,MORTGAGE,80000.0,Source Verified,home_improvement,11.31,0.0,667.0,1.0,5.0,0.0,4056.0,92.2,34.0,1
10000.0,36.0,6.24,305.31,A,A2,0.0,RENT,90000.0,Not Verified,credit_card,20.44,0.0,767.0,0.0,13.0,0.0,14704.0,17.0,23.0,0
5175.0,36.0,13.98,176.82,C,C3,0.0,RENT,17232.0,Verified,credit_card,13.09,0.0,697.0,0.0,3.0,0.0,5302.0,96.4,6.0,0
25000.0,36.0,22.35,959.3,D,D5,10.0,RENT,73000.0,Not Verified,debt_consolidation,37.47,0.0,682.0,0.0,17.0,0.0,42159.0,73.3,28.0,0
4800.0,36.0,16.99,171.11,D,D1,4.0,RENT,37000.0,Not Verified,credit_card,14.92,0.0,667.0,3.0,8.0,0.0,2748.0,45.0,9.0,1
20000.0,36.0,11.44,658.95,B,B4,10.0,RENT,75000.0,Source Verified,debt_consolidation,19.14,0.0,687.0,0.0,10.0,0.0,23984.0,66.1,18.0,0
